-15.635,-1.804,0.825
-15.536,-2.171,0.825
-15.51,-2.551,0.825
-15.556,-2.928,0.825
-15.673,-3.29,0.825
-15.856,-3.624,0.825
-16.1,-3.916,0.825
-16.395,-4.156,0.825
-16.721,-4.331,0.825
-17.155,-4.461,0.825
-17.535,-4.491,0.825
-17.913,-4.448,0.825
-18.276,-4.334,0.825
-18.61,-4.153,0.825
-18.904,-3.911,0.825
-19.147,-3.618,0.825
-19.33,-3.285,0.825
-19.446,-2.922,0.825
-19.49,-2.544,0.825
-19.463,-2.165,0.825
-19.363,-1.798,0.825
-19.197,-1.46,0.825
-19.048,-1.25,0.825
-18.874,-1.06,0.825
-18.579,-0.827,0.825
-18.241,-0.652,0.825
-17.876,-0.545,0.825
-17.501,-0.509,0.825
-17.244,-0.526,0.825
-16.991,-0.576,0.825
-16.637,-0.706,0.825
-16.312,-0.902,0.825
-16.03,-1.158,0.825
-15.921,-1.302,0.825
