-18.698,-0.91,1.275
-18.377,-0.713,1.275
-18.139,-0.615,1.275
-17.89,-0.548,1.275
-17.516,-0.509,1.275
-17.137,-0.542,1.275
-16.771,-0.647,1.275
-16.432,-0.82,1.275
-16.132,-1.053,1.275
-15.882,-1.34,1.275
-15.691,-1.669,1.275
-15.566,-2.028,1.275
-15.511,-2.405,1.275
-15.529,-2.785,1.275
-15.62,-3.154,1.275
-15.778,-3.5,1.275
-16.0,-3.809,1.275
-16.276,-4.071,1.275
-16.591,-4.271,1.275
-16.715,-4.329,1.275
-16.893,-4.395,1.275
-17.141,-4.458,1.275
-17.516,-4.491,1.275
-17.894,-4.452,1.275
-18.258,-4.341,1.275
-18.595,-4.163,1.275
-18.891,-3.925,1.275
-19.137,-3.634,1.275
-19.322,-3.302,1.275
-19.442,-2.941,1.275
-19.49,-2.563,1.275
-19.466,-2.184,1.275
-19.37,-1.816,1.275
-19.206,-1.473,1.275
-19.098,-1.328,1.275
