-16.123,-14.555,0.675
-16.517,-14.767,0.675
-16.693,-14.836,0.675
-17.144,-14.948,0.675
-17.617,-14.97,0.675
-18.085,-14.903,0.675
-18.532,-14.748,0.675
-18.94,-14.511,0.675
-19.296,-14.2,0.675
-19.587,-13.827,0.675
-19.801,-13.406,0.675
-19.931,-12.952,0.675
-19.973,-12.481,0.675
-19.924,-12.011,0.675
-19.787,-11.559,0.675
-19.566,-11.141,0.675
-19.277,-10.782,0.675
-19.035,-10.563,0.675
-18.766,-10.377,0.675
-18.351,-10.178,0.675
-17.894,-10.058,0.675
-17.422,-10.028,0.675
-16.953,-10.088,0.675
-16.504,-10.236,0.675
-16.092,-10.467,0.675
-15.731,-10.772,0.675
-15.435,-11.14,0.675
-15.214,-11.557,0.675
-15.079,-11.998,0.675
-15.036,-12.316,0.675
-15.03,-12.576,0.675
-15.084,-13.028,0.675
-15.228,-13.477,0.675
-15.456,-13.892,0.675
-15.63,-14.101,0.675
