16.619,-4.809,0.525
16.322,-4.673,0.525
15.938,-4.418,0.525
15.602,-4.086,0.525
15.335,-3.696,0.525
15.147,-3.262,0.525
15.052,-2.831,0.525
15.038,-2.706,0.525
15.039,-2.25,0.525
15.132,-1.786,0.525
15.311,-1.349,0.525
15.57,-0.954,0.525
15.899,-0.615,0.525
16.287,-0.345,0.525
16.719,-0.153,0.525
17.18,-0.048,0.525
17.652,-0.032,0.525
18.119,-0.106,0.525
18.563,-0.267,0.525
18.968,-0.51,0.525
19.32,-0.825,0.525
19.605,-1.202,0.525
19.809,-1.616,0.525
19.904,-1.928,0.525
19.959,-2.25,0.525
19.964,-2.711,0.525
19.879,-3.176,0.525
19.707,-3.616,0.525
19.454,-4.016,0.525
19.131,-4.36,0.525
18.747,-4.636,0.525
18.318,-4.834,0.525
17.859,-4.947,0.525
17.387,-4.971,0.525
17.129,-4.934,0.525
