15.177,-11.65,0.825
15.381,-11.224,0.825
15.656,-10.853,0.825
15.89,-10.625,0.825
16.15,-10.429,0.825
16.558,-10.213,0.825
17.01,-10.076,0.825
17.48,-10.027,0.825
17.951,-10.068,0.825
18.405,-10.198,0.825
18.827,-10.413,0.825
19.199,-10.703,0.825
19.51,-11.059,0.825
19.748,-11.468,0.825
19.903,-11.914,0.825
19.97,-12.382,0.825
19.948,-12.854,0.825
19.836,-13.313,0.825
19.643,-13.732,0.825
19.462,-14.003,0.825
19.247,-14.249,0.825
18.892,-14.544,0.825
18.478,-14.772,0.825
18.028,-14.916,0.825
17.559,-14.973,0.825
17.088,-14.939,0.825
16.631,-14.816,0.825
16.207,-14.608,0.825
15.829,-14.324,0.825
15.513,-13.973,0.825
15.268,-13.566,0.825
15.112,-13.133,0.825
15.084,-13.019,0.825
15.028,-12.579,0.825
15.045,-12.307,0.825
