-18.989,-0.525,1.275
-18.596,-0.284,1.275
-18.294,-0.159,1.275
-17.978,-0.074,1.275
-17.52,-0.027,1.275
-17.049,-0.068,1.275
-16.595,-0.198,1.275
-16.173,-0.413,1.275
-15.801,-0.703,1.275
-15.49,-1.059,1.275
-15.252,-1.468,1.275
-15.097,-1.914,1.275
-15.03,-2.382,1.275
-15.052,-2.854,1.275
-15.164,-3.313,1.275
-15.361,-3.742,1.275
-15.637,-4.126,1.275
-15.98,-4.451,1.275
-16.359,-4.692,1.275
-16.528,-4.771,1.275
-16.749,-4.854,1.275
-17.061,-4.933,1.275
-17.52,-4.973,1.275
-17.99,-4.924,1.275
-18.442,-4.787,1.275
-18.86,-4.566,1.275
-19.228,-4.27,1.275
-19.533,-3.909,1.275
-19.764,-3.496,1.275
-19.912,-3.048,1.275
-19.972,-2.579,1.275
-19.942,-2.107,1.275
-19.823,-1.65,1.275
-19.619,-1.224,1.275
-19.456,-1.005,1.275
