-13.529,-17.26,2.025
-13.384,-17.225,2.025
-13.175,-17.149,2.025
-12.876,-16.982,2.025
-12.703,-16.846,2.025
-12.549,-16.69,2.025
-12.35,-16.41,2.025
-12.253,-16.213,2.025
-12.18,-16.001,2.025
-12.037,-15.324,2.025
-11.899,-14.82,2.025
-11.728,-14.324,2.025
-11.527,-13.841,2.025
-11.295,-13.371,2.025
-11.034,-12.917,2.025
-10.745,-12.481,2.025
-10.428,-12.063,2.025
-10.086,-11.667,2.025
-9.717,-11.292,2.025
-9.127,-10.779,2.025
-8.704,-10.467,2.025
-8.262,-10.183,2.025
-7.572,-9.812,2.025
-6.848,-9.508,2.025
-6.098,-9.275,2.025
-5.329,-9.114,2.025
-4.551,-9.027,2.025
-4.085,-9.011,2.025
4.031,-9.01,2.025
4.81,-9.047,2.025
5.587,-9.159,2.025
6.35,-9.345,2.025
7.091,-9.601,2.025
7.574,-9.813,2.025
8.264,-10.184,2.025
8.918,-10.619,2.025
9.527,-11.115,2.025
10.084,-11.666,2.025
10.429,-12.065,2.025
10.893,-12.697,2.025
11.295,-13.371,2.025
11.631,-14.079,2.025
11.818,-14.572,2.025
12.036,-15.322,2.025
12.197,-16.057,2.025
12.275,-16.264,2.025
12.381,-16.462,2.025
12.508,-16.641,2.025
12.746,-16.883,2.025
13.025,-17.075,2.025
13.22,-17.168,2.025
13.534,-17.26,2.025
22.76,-17.26,2.025
22.76,2.26,2.025
13.529,2.26,2.025
13.388,2.226,2.025
13.071,2.099,2.025
12.789,1.918,2.025
12.547,1.686,2.025
12.35,1.41,2.025
12.253,1.213,2.025
12.18,1.001,2.025
12.037,0.324,2.025
11.899,-0.18,2.025
11.728,-0.676,2.025
11.527,-1.159,2.025
11.295,-1.629,2.025
11.034,-2.083,2.025
10.745,-2.519,2.025
10.428,-2.937,2.025
10.086,-3.333,2.025
9.717,-3.708,2.025
9.127,-4.221,2.025
8.704,-4.533,2.025
8.262,-4.817,2.025
7.572,-5.188,2.025
6.848,-5.492,2.025
6.098,-5.725,2.025
5.329,-5.886,2.025
4.551,-5.973,2.025
4.085,-5.989,2.025
-4.031,-5.99,2.025
-4.81,-5.953,2.025
-5.587,-5.841,2.025
-6.35,-5.655,2.025
-7.091,-5.399,2.025
-7.574,-5.187,2.025
-8.264,-4.816,2.025
-8.918,-4.381,2.025
-9.527,-3.885,2.025
-10.084,-3.334,2.025
-10.429,-2.935,2.025
-10.893,-2.303,2.025
-11.295,-1.629,2.025
-11.631,-0.921,2.025
-11.818,-0.428,2.025
-12.036,0.322,2.025
-12.197,1.057,2.025
-12.275,1.264,2.025
-12.381,1.462,2.025
-12.508,1.641,2.025
-12.748,1.885,2.025
-12.922,2.014,2.025
-13.224,2.169,2.025
-13.534,2.26,2.025
-22.76,2.26,2.025
-22.76,-17.06,2.025
