15.07,-12.037,2.325
15.203,-11.584,2.325
15.419,-11.163,2.325
15.711,-10.792,2.325
16.069,-10.483,2.325
16.478,-10.248,2.325
16.926,-10.094,2.325
17.394,-10.029,2.325
17.865,-10.054,2.325
18.324,-10.168,2.325
18.753,-10.367,2.325
19.135,-10.645,2.325
19.458,-10.989,2.325
19.704,-11.38,2.325
19.831,-11.68,2.325
19.92,-11.995,2.325
19.973,-12.453,2.325
19.937,-12.924,2.325
19.815,-13.368,2.325
19.679,-13.666,2.325
19.507,-13.943,2.325
19.205,-14.292,2.325
18.833,-14.583,2.325
18.413,-14.799,2.325
17.959,-14.93,2.325
17.488,-14.973,2.325
17.018,-14.926,2.325
16.565,-14.79,2.325
16.147,-14.57,2.325
15.778,-14.275,2.325
15.472,-13.915,2.325
15.239,-13.503,2.325
15.097,-13.076,2.325
15.07,-12.948,2.325
15.047,-12.707,2.325
