-17.52,-4.973,2.175
-17.99,-4.924,2.175
-18.442,-4.787,2.175
-18.86,-4.566,2.175
-19.228,-4.27,2.175
-19.533,-3.909,2.175
-19.764,-3.496,2.175
-19.912,-3.048,2.175
-19.972,-2.579,2.175
-19.943,-2.119,2.175
-19.87,-1.8,2.175
-19.758,-1.494,2.175
-19.533,-1.091,2.175
-19.228,-0.73,2.175
-18.86,-0.434,2.175
-18.442,-0.213,2.175
-17.99,-0.076,2.175
-17.52,-0.027,2.175
-17.049,-0.068,2.175
-16.595,-0.198,2.175
-16.173,-0.413,2.175
-15.801,-0.703,2.175
-15.49,-1.059,2.175
-15.252,-1.468,2.175
-15.097,-1.914,2.175
-15.03,-2.382,2.175
-15.052,-2.854,2.175
-15.164,-3.313,2.175
-15.361,-3.742,2.175
-15.63,-4.117,2.175
-15.86,-4.349,2.175
-16.118,-4.55,2.175
-16.496,-4.758,2.175
-16.613,-4.806,2.175
-16.856,-4.876,2.175
