15.04,-2.246,0.675
15.133,-1.782,0.675
15.313,-1.345,0.675
15.573,-0.95,0.675
15.903,-0.612,0.675
16.291,-0.342,0.675
16.724,-0.152,0.675
17.185,-0.047,0.675
17.657,-0.032,0.675
18.123,-0.107,0.675
18.567,-0.269,0.675
18.962,-0.507,0.675
19.212,-0.717,0.675
19.432,-0.958,0.675
19.686,-1.343,0.675
19.866,-1.78,0.675
19.96,-2.243,0.675
19.964,-2.716,0.675
19.878,-3.181,0.675
19.705,-3.62,0.675
19.452,-4.019,0.675
19.127,-4.363,0.675
18.743,-4.638,0.675
18.324,-4.831,0.675
18.009,-4.918,0.675
17.686,-4.965,0.675
17.225,-4.958,0.675
16.763,-4.861,0.675
16.327,-4.677,0.675
15.935,-4.415,0.675
15.599,-4.082,0.675
15.333,-3.691,0.675
15.146,-3.257,0.675
15.068,-2.903,0.675
