15.309,-1.353,0.375
15.567,-0.957,0.375
15.896,-0.618,0.375
16.283,-0.347,0.375
16.715,-0.155,0.375
17.164,-0.051,0.375
17.49,-0.029,0.375
17.816,-0.048,0.375
18.266,-0.148,0.375
18.699,-0.337,0.375
19.089,-0.604,0.375
19.42,-0.941,0.375
19.682,-1.335,0.375
19.863,-1.771,0.375
19.959,-2.234,0.375
19.965,-2.706,0.375
19.88,-3.171,0.375
19.709,-3.612,0.375
19.457,-4.012,0.375
19.134,-4.356,0.375
18.751,-4.633,0.375
18.323,-4.832,0.375
17.864,-4.946,0.375
17.392,-4.971,0.375
16.924,-4.905,0.375
16.477,-4.752,0.375
16.067,-4.516,0.375
15.71,-4.207,0.375
15.418,-3.835,0.375
15.207,-3.425,0.375
15.106,-3.115,0.375
15.051,-2.823,0.375
15.038,-2.707,0.375
15.039,-2.255,0.375
15.092,-1.987,0.375
