16.553,-4.251,0.825
16.237,-4.039,0.825
15.967,-3.771,0.825
15.754,-3.456,0.825
15.604,-3.106,0.825
15.525,-2.745,0.825
15.52,-2.291,0.825
15.596,-1.918,0.825
15.741,-1.567,0.825
15.951,-1.249,0.825
16.217,-0.977,0.825
16.53,-0.761,0.825
16.879,-0.608,0.825
17.25,-0.525,0.825
17.63,-0.513,0.825
18.006,-0.574,0.825
18.363,-0.706,0.825
18.685,-0.9,0.825
18.881,-1.067,0.825
19.055,-1.257,0.825
19.261,-1.572,0.825
19.406,-1.924,0.825
19.481,-2.297,0.825
19.483,-2.678,0.825
19.413,-3.051,0.825
19.273,-3.405,0.825
19.069,-3.726,0.825
18.807,-4.002,0.825
18.5,-4.221,0.825
18.27,-4.335,0.825
18.026,-4.42,0.825
17.655,-4.485,0.825
17.275,-4.478,0.825
17.099,-4.441,0.825
