17.526,-10.509,1.725
17.904,-10.551,1.725
18.268,-10.663,1.725
18.603,-10.843,1.725
18.898,-11.083,1.725
19.142,-11.374,1.725
19.326,-11.707,1.725
19.444,-12.069,1.725
19.49,-12.443,1.725
19.48,-12.7,1.725
19.438,-12.954,1.725
19.318,-13.311,1.725
19.131,-13.642,1.725
18.884,-13.932,1.725
18.586,-14.169,1.725
18.249,-14.345,1.725
17.884,-14.453,1.725
17.506,-14.491,1.725
17.127,-14.456,1.725
16.762,-14.349,1.725
16.424,-14.175,1.725
16.125,-13.94,1.725
15.876,-13.652,1.725
15.686,-13.321,1.725
15.561,-12.951,1.725
15.509,-12.522,1.725
15.541,-12.143,1.725
15.644,-11.78,1.725
15.753,-11.547,1.725
15.89,-11.329,1.725
16.139,-11.047,1.725
16.441,-10.814,1.725
16.781,-10.644,1.725
16.954,-10.595,1.725
