-13.528,-17.26,0.975
-13.404,-17.231,0.975
-13.194,-17.157,0.975
-12.893,-16.994,0.975
-12.718,-16.86,0.975
-12.562,-16.705,0.975
-12.361,-16.427,0.975
-12.261,-16.231,0.975
-12.186,-16.021,0.975
-12.037,-15.324,0.975
-11.899,-14.82,0.975
-11.728,-14.324,0.975
-11.527,-13.841,0.975
-11.295,-13.371,0.975
-11.034,-12.917,0.975
-10.745,-12.481,0.975
-10.428,-12.063,0.975
-10.086,-11.667,0.975
-9.717,-11.292,0.975
-9.127,-10.779,0.975
-8.704,-10.467,0.975
-8.262,-10.183,0.975
-7.572,-9.812,0.975
-6.848,-9.508,0.975
-6.098,-9.275,0.975
-5.329,-9.114,0.975
-4.55,-9.027,0.975
-4.029,-9.01,0.975
4.031,-9.01,0.975
4.81,-9.047,0.975
5.587,-9.159,0.975
6.35,-9.345,0.975
7.091,-9.601,0.975
7.574,-9.813,0.975
8.264,-10.184,0.975
8.918,-10.619,0.975
9.527,-11.115,0.975
10.084,-11.666,0.975
10.429,-12.065,0.975
10.893,-12.697,0.975
11.295,-13.371,0.975
11.631,-14.079,0.975
11.818,-14.572,0.975
12.036,-15.322,0.975
12.191,-16.037,0.975
12.267,-16.246,0.975
12.369,-16.441,0.975
12.573,-16.716,0.975
12.73,-16.87,0.975
12.906,-17.002,0.975
13.205,-17.161,0.975
13.535,-17.26,0.975
22.76,-17.26,0.975
22.76,2.26,0.975
13.528,2.26,0.975
13.408,2.232,0.975
13.089,2.108,0.975
12.805,1.93,0.975
12.56,1.701,0.975
12.361,1.427,0.975
12.261,1.231,0.975
12.186,1.021,0.975
12.037,0.324,0.975
11.899,-0.18,0.975
11.728,-0.676,0.975
11.527,-1.159,0.975
11.295,-1.629,0.975
11.034,-2.083,0.975
10.745,-2.519,0.975
10.428,-2.937,0.975
10.086,-3.333,0.975
9.717,-3.708,0.975
9.127,-4.221,0.975
8.704,-4.533,0.975
8.262,-4.817,0.975
7.572,-5.188,0.975
6.848,-5.492,0.975
6.098,-5.725,0.975
5.329,-5.886,0.975
4.55,-5.973,0.975
4.029,-5.99,0.975
-4.031,-5.99,0.975
-4.81,-5.953,0.975
-5.587,-5.841,0.975
-6.35,-5.655,0.975
-7.091,-5.399,0.975
-7.574,-5.187,0.975
-8.264,-4.816,0.975
-8.918,-4.381,0.975
-9.527,-3.885,0.975
-10.084,-3.334,0.975
-10.429,-2.935,0.975
-10.893,-2.303,0.975
-11.295,-1.629,0.975
-11.631,-0.921,0.975
-11.818,-0.428,0.975
-12.036,0.322,0.975
-12.191,1.037,0.975
-12.267,1.246,0.975
-12.369,1.441,0.975
-12.573,1.716,0.975
-12.73,1.87,0.975
-12.906,2.002,0.975
-13.205,2.161,0.975
-13.535,2.26,0.975
-22.76,2.26,0.975
-22.76,-17.06,0.975
