15.046,-2.187,1.725
15.151,-1.724,1.725
15.342,-1.292,1.725
15.611,-0.903,1.725
15.949,-0.573,1.725
16.344,-0.314,1.725
16.781,-0.134,1.725
17.244,-0.04,1.725
17.705,-0.036,1.725
18.028,-0.086,1.725
18.342,-0.176,1.725
18.759,-0.371,1.725
19.141,-0.65,1.725
19.463,-0.996,1.725
19.713,-1.397,1.725
19.883,-1.838,1.725
19.962,-2.286,1.725
19.971,-2.545,1.725
19.945,-2.865,1.725
19.836,-3.313,1.725
19.639,-3.742,1.725
19.363,-4.126,1.725
19.02,-4.451,1.725
18.621,-4.705,1.725
18.181,-4.878,1.725
17.717,-4.964,1.725
17.244,-4.96,1.725
16.781,-4.866,1.725
16.344,-4.686,1.725
15.949,-4.427,1.725
15.611,-4.097,1.725
15.342,-3.708,1.725
15.151,-3.276,1.725
15.056,-2.856,1.725
