-4.042	-6.47	0.225
-4.855	-6.431	0.225
-5.678	-6.313	0.225
-6.486	-6.116	0.225
-7.266	-5.846	0.225
-7.784	-5.619	0.225
-8.511	-5.228	0.225
-9.203	-4.767	0.225
-9.848	-4.242	0.225
-10.435	-3.663	0.225
-10.805	-3.235	0.225
-11.293	-2.569	0.225
-11.719	-1.855	0.225
-12.073	-1.109	0.225
-12.274	-0.58	0.225
-12.502	0.203	0.225
-12.657	0.918	0.225
-12.712	1.063	0.225
-12.783	1.197	0.225
-12.944	1.409	0.225
-13.045	1.506	0.225
-13.264	1.657	0.225
-13.39	1.717	0.225
-13.601	1.779	0.225
-22.28	1.78	0.225
-22.28	-16.78	0.225
-13.586	-16.78	0.225
-13.377	-16.712	0.225
-13.144	-16.583	0.225
-13.025	-16.489	0.225
-12.919	-16.382	0.225
-12.765	-16.165	0.225
-12.698	-16.029	0.225
-12.644	-15.875	0.225
-12.504	-15.211	0.225
-12.357	-14.678	0.225
-12.177	-14.154	0.225
-11.964	-13.642	0.225
-11.719	-13.145	0.225
-11.443	-12.665	0.225
-11.136	-12.203	0.225
-10.801	-11.761	0.225
-10.439	-11.342	0.225
-10.047	-10.942	0.225
-9.428	-10.405	0.225
-8.977	-10.072	0.225
-8.506	-9.769	0.225
-7.779	-9.378	0.225
-7.012	-9.057	0.225
-6.219	-8.81	0.225
-5.405	-8.639	0.225
-4.585	-8.547	0.225
-4.036	-8.53	0.225
4.042	-8.53	0.225
4.855	-8.569	0.225
5.678	-8.687	0.225
6.486	-8.884	0.225
7.266	-9.154	0.225
7.784	-9.381	0.225
8.511	-9.772	0.225
9.203	-10.233	0.225
9.848	-10.758	0.225
10.435	-11.337	0.225
10.805	-11.765	0.225
11.293	-12.431	0.225
11.719	-13.145	0.225
12.073	-13.891	0.225
12.274	-14.42	0.225
12.502	-15.203	0.225
12.657	-15.918	0.225
12.712	-16.063	0.225
12.789	-16.207	0.225
12.876	-16.33	0.225
13.063	-16.52	0.225
13.175	-16.603	0.225
13.401	-16.721	0.225
13.601	-16.779	0.225
22.28	-16.78	0.225
22.28	1.78	0.225
13.586	1.78	0.225
13.294	1.671	0.225
13.089	1.54	0.225
12.913	1.372	0.225
12.765	1.165	0.225
12.698	1.029	0.225
12.644	0.875	0.225
12.504	0.211	0.225
12.357	-0.322	0.225
12.177	-0.846	0.225
11.964	-1.358	0.225
11.719	-1.855	0.225
11.443	-2.335	0.225
11.136	-2.797	0.225
10.801	-3.239	0.225
10.439	-3.658	0.225
10.047	-4.058	0.225
9.428	-4.595	0.225
8.977	-4.928	0.225
8.506	-5.231	0.225
7.779	-5.622	0.225
7.012	-5.943	0.225
6.219	-6.19	0.225
5.405	-6.361	0.225
4.585	-6.453	0.225
4.236	-6.464	0.225
