11.719	-1.855	0.375
11.443	-2.335	0.375
11.136	-2.797	0.375
10.801	-3.239	0.375
10.439	-3.658	0.375
10.047	-4.058	0.375
9.428	-4.595	0.375
8.977	-4.928	0.375
8.506	-5.231	0.375
7.779	-5.622	0.375
7.012	-5.943	0.375
6.219	-6.19	0.375
5.405	-6.361	0.375
4.585	-6.453	0.375
4.036	-6.47	0.375
-4.042	-6.47	0.375
-4.855	-6.431	0.375
-5.678	-6.313	0.375
-6.486	-6.116	0.375
-7.266	-5.846	0.375
-7.784	-5.619	0.375
-8.511	-5.228	0.375
-9.203	-4.767	0.375
-9.848	-4.242	0.375
-10.435	-3.663	0.375
-10.805	-3.235	0.375
-11.293	-2.569	0.375
-11.719	-1.855	0.375
-12.073	-1.109	0.375
-12.274	-0.58	0.375
-12.502	0.203	0.375
-12.656	0.914	0.375
-12.711	1.061	0.375
-12.787	1.204	0.375
-12.874	1.328	0.375
-13.052	1.51	0.375
-13.262	1.656	0.375
-13.387	1.716	0.375
-13.604	1.78	0.375
-22.28	1.78	0.375
-22.28	-16.78	0.375
-13.585	-16.78	0.375
-13.38	-16.713	0.375
-13.157	-16.59	0.375
-12.961	-16.427	0.375
-12.862	-16.313	0.375
-12.771	-16.178	0.375
-12.699	-16.032	0.375
-12.645	-15.878	0.375
-12.503	-15.211	0.375
-12.357	-14.678	0.375
-12.177	-14.154	0.375
-11.964	-13.642	0.375
-11.719	-13.145	0.375
-11.443	-12.665	0.375
-11.136	-12.203	0.375
-10.801	-11.761	0.375
-10.439	-11.342	0.375
-10.047	-10.942	0.375
-9.428	-10.405	0.375
-8.977	-10.072	0.375
-8.506	-9.769	0.375
-7.779	-9.378	0.375
-7.012	-9.057	0.375
-6.219	-8.81	0.375
-5.405	-8.639	0.375
-4.585	-8.547	0.375
-4.036	-8.53	0.375
4.042	-8.53	0.375
4.855	-8.569	0.375
5.678	-8.687	0.375
6.486	-8.884	0.375
7.266	-9.154	0.375
7.784	-9.381	0.375
8.511	-9.772	0.375
9.203	-10.233	0.375
9.848	-10.758	0.375
10.435	-11.337	0.375
10.805	-11.765	0.375
11.293	-12.431	0.375
11.719	-13.145	0.375
12.073	-13.891	0.375
12.274	-14.42	0.375
12.502	-15.204	0.375
12.656	-15.915	0.375
12.711	-16.061	0.375
12.787	-16.204	0.375
12.874	-16.328	0.375
13.052	-16.51	0.375
13.261	-16.656	0.375
13.387	-16.716	0.375
13.604	-16.78	0.375
22.28	-16.78	0.375
22.28	1.78	0.375
13.585	1.78	0.375
13.296	1.673	0.375
13.091	1.542	0.375
12.915	1.375	0.375
12.766	1.167	0.375
12.699	1.032	0.375
12.645	0.878	0.375
12.503	0.211	0.375
12.357	-0.322	0.375
12.177	-0.846	0.375
12.041	-1.173	0.375
