18.741	-9.6	1.425
21.166	-9.6	1.425
21.992	-11.031	1.425
21.992	-11.649	1.425
21.166	-13.08	1.425
20.395	-13.08	1.425
15.416	-15.36	1.425
17.84	-15.36	1.425
18.494	-16.492	1.425
21.413	-16.492	1.425
21.992	-15.489	1.425
21.992	-14.871	1.425
21.166	-13.44	1.425
20.085	-13.44	1.425
20.013	-13.645	1.425
19.798	-14.029	1.425
19.584	-14.309	1.425
19.385	-14.516	1.425
19.055	-14.782	1.425
18.687	-14.992	1.425
18.413	-15.105	1.425
17.996	-15.217	1.425
17.47	-15.263	1.425
16.866	-15.191	1.425
16.332	-15.0	1.425
15.416	-15.0	1.425
14.515	-13.44	1.425
12.178	-13.44	1.425
11.974	-13.009	1.425
11.534	-12.272	1.425
11.03	-11.586	1.425
11.189	-11.52	1.425
12.09	-13.08	1.425
14.515	-13.08	1.425
14.753	-12.667	1.425
14.738	-12.508	1.425
14.773	-12.078	1.425
14.833	-11.788	1.425
14.973	-11.388	1.425
15.185	-10.993	1.425
15.263	-10.895	1.425
14.515	-9.6	1.425
12.09	-9.6	1.425
11.189	-11.16	1.425
10.862	-11.16	1.425
11.189	-3.84	1.425
12.09	-5.4	1.425
14.515	-5.4	1.425
15.264	-4.102	1.425
15.089	-3.849	1.425
14.877	-3.366	1.425
14.769	-2.891	1.425
14.753	-2.748	1.425
14.74	-2.492	1.425
14.751	-2.329	1.425
14.515	-1.92	1.425
12.09	-1.92	1.425
11.189	-3.48	1.425
10.964	-3.48	1.425
11.197	-3.201	1.425
11.533	-2.728	1.425
11.834	-2.241	1.425
12.104	-1.736	1.425
12.184	-1.56	1.425
14.515	-1.56	1.425
15.416	-0.0	1.425
16.349	-0.0	1.425
16.697	0.143	1.425
17.214	0.248	1.425
17.726	0.252	1.425
18.09	0.196	1.425
18.443	0.095	1.425
18.907	-0.122	1.425
19.333	-0.433	1.425
19.693	-0.82	1.425
19.972	-1.267	1.425
20.085	-1.56	1.425
21.166	-1.56	1.425
21.992	-0.129	1.425
21.992	0.489	1.425
21.413	1.492	1.425
18.494	1.492	1.425
17.84	0.36	1.425
15.416	0.36	1.425
14.862	1.319	1.425
21.166	-1.92	1.425
21.992	-3.351	1.425
21.992	-3.969	1.425
21.166	-5.4	1.425
18.741	-5.4	1.425
18.637	-5.22	1.425
-14.515	-1.92	1.425
-12.09	-1.92	1.425
-11.189	-3.48	1.425
-10.973	-3.48	1.425
-10.662	-3.84	1.425
-11.189	-3.84	1.425
-12.09	-5.4	1.425
-14.515	-5.4	1.425
-15.164	-4.275	1.425
-14.515	-9.6	1.425
-12.09	-9.6	1.425
-11.189	-11.16	1.425
-10.662	-11.16	1.425
-10.973	-11.52	1.425
-11.189	-11.52	1.425
-12.09	-13.08	1.425
-14.515	-13.08	1.425
-14.652	-12.843	1.425
-21.413	-16.492	1.425
-18.494	-16.492	1.425
-17.84	-15.36	1.425
-15.415	-15.36	1.425
-14.762	-16.492	1.425
-13.645	-16.492	1.425
-13.51	-16.453	1.425
-13.329	-16.359	1.425
-13.24	-16.294	1.425
-13.161	-16.218	1.425
-13.028	-16.042	1.425
-12.976	-15.946	1.425
-12.935	-15.838	1.425
-12.783	-15.14	1.425
-12.633	-14.593	1.425
-12.447	-14.051	1.425
-12.226	-13.523	1.425
-14.515	-13.44	1.425
-15.415	-15.0	1.425
-16.339	-15.0	1.425
-16.505	-15.073	1.425
-16.748	-15.155	1.425
-17.099	-15.232	1.425
-17.61	-15.26	1.425
-18.133	-15.189	1.425
-18.633	-15.02	1.425
-19.092	-14.758	1.425
-19.492	-14.414	1.425
-19.82	-14.0	1.425
-20.063	-13.532	1.425
-21.166	-13.44	1.425
-21.992	-14.871	1.425
-21.992	-11.649	1.425
-21.166	-13.08	1.425
-20.196	-13.08	1.425
-20.261	-12.516	1.425
-20.238	-12.149	1.425
-20.168	-11.788	1.425
-19.992	-11.307	1.425
-19.719	-10.855	1.425
-19.366	-10.463	1.425
-18.944	-10.145	1.425
-18.54	-9.948	1.425
-18.741	-9.6	1.425
-21.166	-9.6	1.425
-21.992	-11.031	1.425
-21.992	-7.809	1.425
-21.166	-9.24	1.425
-18.741	-9.24	1.425
-17.84	-7.68	1.425
-15.415	-7.68	1.425
-14.515	-9.24	1.425
-12.09	-9.24	1.425
-11.189	-7.68	1.425
-8.764	-7.68	1.425
-7.927	-9.131	1.425
-7.111	-8.786	1.425
-6.291	-8.531	1.425
-5.451	-8.354	1.425
-4.891	-8.292	1.425
-4.538	-7.68	1.425
-2.113	-7.68	1.425
-1.789	-8.242	1.425
1.789	-8.242	1.425
2.113	-7.68	1.425
4.538	-7.68	1.425
4.886	-8.282	1.425
5.733	-8.404	1.425
6.567	-8.607	1.425
7.371	-8.886	1.425
