-19.577	-13.843	1.425
-19.794	-13.424	1.425
-19.928	-12.97	1.425
-19.972	-12.511	1.425
-19.951	-12.186	1.425
-19.889	-11.865	1.425
-19.731	-11.432	1.425
-19.487	-11.027	1.425
-19.171	-10.676	1.425
-18.793	-10.392	1.425
-18.369	-10.184	1.425
-17.912	-10.061	1.425
-17.441	-10.027	1.425
-16.972	-10.084	1.425
-16.522	-10.228	1.425
-16.108	-10.456	1.425
-15.744	-10.758	1.425
-15.445	-11.124	1.425
-15.221	-11.54	1.425
-15.083	-11.98	1.425
-15.037	-12.297	1.425
-15.029	-12.557	1.425
-15.08	-13.009	1.425
-15.221	-13.46	1.425
-15.445	-13.876	1.425
-15.744	-14.242	1.425
-16.108	-14.544	1.425
-16.496	-14.758	1.425
-16.606	-14.803	1.425
-16.825	-14.877	1.425
-17.138	-14.946	1.425
-17.599	-14.971	1.425
-18.067	-14.907	1.425
-18.514	-14.756	1.425
-18.925	-14.522	1.425
-19.132	-14.344	1.425
