-12.449	-14.058	2.475
-12.622	-14.564	2.475
-14.75	-12.436	2.475
-14.741	-12.632	2.475
-14.803	-13.062	2.475
-12.77	-15.095	2.475
-12.891	-15.652	2.475
-14.964	-13.58	2.475
-15.203	-14.02	2.475
-13.093	-16.129	2.475
-13.217	-16.273	2.475
-13.303	-16.341	2.475
-13.468	-16.433	2.475
-15.505	-14.396	2.475
-15.602	-14.507	2.475
-15.866	-14.713	2.475
-14.088	-16.492	2.475
-14.767	-16.492	2.475
-16.289	-14.969	2.475
-16.453	-15.053	2.475
-16.608	-15.111	2.475
-16.783	-15.155	2.475
-15.446	-16.492	2.475
-16.124	-16.492	2.475
-17.228	-15.388	2.475
