15.416	0.36	0.825
17.84	0.36	0.825
18.494	1.492	0.825
21.413	1.492	0.825
21.992	0.489	0.825
21.992	-0.129	0.825
21.166	-1.56	0.825
20.087	-1.56	0.825
19.944	-1.213	0.825
19.664	-0.785	0.825
19.415	-0.513	0.825
19.135	-0.275	0.825
18.697	-0.01	0.825
18.201	0.172	0.825
17.68	0.257	0.825
17.153	0.241	0.825
16.638	0.124	0.825
16.354	-0.0	0.825
15.416	-0.0	0.825
14.515	-1.56	0.825
12.185	-1.56	0.825
11.973	-1.991	0.825
11.688	-2.487	0.825
11.371	-2.964	0.825
11.025	-3.42	0.825
11.189	-3.48	0.825
12.09	-1.92	0.825
14.515	-1.92	0.825
14.752	-2.33	0.825
14.75	-2.721	0.825
14.766	-2.869	0.825
14.869	-3.341	0.825
15.077	-3.826	0.825
15.264	-4.102	0.825
14.515	-5.4	0.825
12.09	-5.4	0.825
11.189	-3.84	0.825
10.862	-3.84	0.825
