19.282	-1.612	2.175
19.418	-1.967	2.175
19.484	-2.336	2.175
19.49	-2.534	2.175
19.47	-2.789	2.175
19.38	-3.154	2.175
19.222	-3.5	2.175
19.0	-3.809	2.175
18.724	-4.071	2.175
18.403	-4.275	2.175
18.048	-4.414	2.175
17.674	-4.483	2.175
17.294	-4.48	2.175
16.921	-4.405	2.175
16.569	-4.26	2.175
16.251	-4.051	2.175
15.979	-3.785	2.175
15.763	-3.473	2.175
15.609	-3.124	2.175
15.527	-2.761	2.175
15.514	-2.629	2.175
15.525	-2.247	2.175
15.609	-1.876	2.175
15.763	-1.527	2.175
15.979	-1.215	2.175
16.251	-0.949	2.175
16.569	-0.74	2.175
16.921	-0.595	2.175
17.294	-0.52	2.175
17.671	-0.517	2.175
17.925	-0.555	2.175
18.173	-0.626	2.175
18.514	-0.786	2.175
18.821	-1.01	2.175
18.944	-1.143	2.175
