-13.744	-16.492	2.325
-14.423	-16.492	2.325
-12.674	-14.744	2.325
-12.641	-14.62	2.325
-12.456	-14.078	2.325
-12.294	-13.684	2.325
-15.101	-16.492	2.325
-15.78	-16.492	2.325
-11.464	-12.176	2.325
-11.387	-12.059	2.325
-11.038	-11.596	2.325
-10.479	-10.965	2.325
-10.061	-10.563	2.325
-9.618	-10.188	2.325
-9.115	-9.827	2.325
-5.853	-6.565	2.325
-5.705	-6.601	2.325
-5.271	-6.662	2.325
-7.602	-8.993	2.325
-7.138	-8.796	2.325
-6.538	-8.607	2.325
-4.66	-6.729	2.325
-4.048	-6.758	2.325
-5.647	-8.395	2.325
-5.479	-8.359	2.325
-4.861	-8.288	2.325
-3.331	-6.758	2.325
-2.652	-6.758	2.325
-4.139	-8.245	2.325
-3.458	-8.242	2.325
-1.973	-6.758	2.325
-1.294	-6.758	2.325
-2.779	-8.242	2.325
-2.1	-8.242	2.325
-0.615	-6.758	2.325
0.063	-6.758	2.325
-1.421	-8.242	2.325
-0.742	-8.242	2.325
0.742	-6.758	2.325
1.421	-6.758	2.325
-0.063	-8.242	2.325
0.615	-8.242	2.325
2.1	-6.758	2.325
2.779	-6.758	2.325
1.294	-8.242	2.325
1.973	-8.242	2.325
3.458	-6.758	2.325
4.068	-6.758	2.325
2.652	-8.242	2.325
3.331	-8.242	2.325
4.861	-6.712	2.325
5.479	-6.641	2.325
5.647	-6.605	2.325
4.01	-8.242	2.325
4.66	-8.27	2.325
6.538	-6.393	2.325
7.138	-6.204	2.325
7.602	-6.007	2.325
5.271	-8.338	2.325
5.705	-8.399	2.325
5.853	-8.435	2.325
9.115	-5.173	2.325
9.617	-4.812	2.325
10.061	-4.437	2.325
10.479	-4.035	2.325
11.038	-3.404	2.325
11.387	-2.941	2.325
11.464	-2.824	2.325
15.78	1.492	2.325
16.459	1.492	2.325
6.401	-8.566	2.325
6.54	-8.599	2.325
6.917	-8.729	2.325
17.138	1.492	2.325
17.817	1.492	2.325
16.308	-0.017	2.325
16.209	-0.058	2.325
15.768	-0.348	2.325
15.39	-0.717	2.325
15.089	-1.151	2.325
15.023	-1.302	2.325
7.417	-8.908	2.325
7.884	-9.119	2.325
14.757	-2.247	2.325
14.745	-2.642	2.325
14.758	-2.804	2.325
14.777	-2.905	2.325
8.337	-9.346	2.325
8.642	-9.514	2.325
8.765	-9.596	2.325
14.916	-3.445	2.325
15.048	-3.772	2.325
15.134	-3.906	2.325
9.173	-9.867	2.325
9.351	-9.984	2.325
9.563	-10.156	2.325
15.417	-4.302	2.325
15.7	-4.596	2.325
9.938	-10.459	2.325
10.292	-10.785	2.325
16.163	-4.914	2.325
16.613	-5.116	2.325
10.624	-11.131	2.325
10.946	-11.489	2.325
17.194	-5.24	2.325
17.654	-5.258	2.325
17.891	-5.222	2.325
11.24	-11.873	2.325
11.518	-12.248	2.325
18.94	-4.851	2.325
19.278	-4.613	2.325
19.638	-4.249	2.325
19.832	-3.959	2.325
21.992	-1.8	2.325
21.992	-2.479	2.325
11.782	-12.688	2.325
11.956	-12.977	2.325
12.028	-13.122	2.325
21.992	-3.157	2.325
21.992	-3.836	2.325
12.248	-13.58	2.325
12.443	-14.064	2.325
14.894	-11.613	2.325
14.786	-11.983	2.325
14.744	-12.442	2.325
12.616	-14.57	2.325
12.771	-15.094	2.325
14.801	-13.064	2.325
14.962	-13.582	2.325
12.894	-15.65	2.325
12.935	-15.837	2.325
12.976	-15.946	2.325
13.035	-16.057	2.325
15.201	-14.021	2.325
15.504	-14.397	2.325
13.467	-16.435	2.325
13.645	-16.492	2.325
14.088	-16.492	2.325
15.866	-14.714	2.325
15.989	-14.812	2.325
16.289	-14.97	2.325
14.767	-16.492	2.325
15.446	-16.492	2.325
16.782	-15.156	2.325
16.962	-15.21	2.325
17.366	-15.25	2.325
16.124	-16.492	2.325
16.803	-16.492	2.325
18.109	-15.187	2.325
18.519	-15.068	2.325
18.989	-14.827	2.325
19.405	-14.501	2.325
19.74	-14.115	2.325
19.934	-13.802	2.325
20.086	-13.467	2.325
20.184	-13.111	2.325
21.992	-11.303	2.325
21.992	-11.982	2.325
17.482	-16.492	2.325
18.161	-16.492	2.325
21.992	-12.661	2.325
21.992	-13.34	2.325
18.84	-16.492	2.325
19.519	-16.492	2.325
21.992	-14.019	2.325
21.992	-14.697	2.325
20.197	-16.492	2.325
20.876	-16.492	2.325
21.992	-15.376	2.325
21.992	-16.055	2.325
21.696	-16.351	2.325
